investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV001353,19-04-2024,118633,Lumpsum,298663,Punjab,Amritsar,B30,26-35,Male,6.5,UPI,Verified
INV004447,19-04-2024,120843,Redemption,209315,West Bengal,Kolkata,T30,36-45,Female,53.4,UPI,Verified
INV000334,19-04-2024,148567,Redemption,528873,Uttar Pradesh,Lucknow,T30,56+,Male,22.6,UPI,Verified
INV001449,19-04-2024,118636,Lumpsum,117307,Gujarat,Ahmedabad,T30,36-45,Male,45.2,Cheque,Pending
INV003023,19-04-2024,101208,SIP,8076,Gujarat,Ahmedabad,T30,26-35,Female,13.6,Cheque,Verified
INV004968,19-04-2024,149322,SIP,1756,Delhi,Noida,T30,26-35,Male,22.2,Cheque,Verified
INV003183,19-04-2024,102885,SIP,8054,Punjab,Amritsar,B30,36-45,Female,54.2,Mandate,Verified
INV001595,19-04-2024,148569,SIP,3595,Gujarat,Ahmedabad,T30,56+,Male,78.5,UPI,Verified
INV002241,19-04-2024,120504,SIP,3436,Punjab,Amritsar,B30,36-45,Female,41.4,UPI,Verified
INV003426,19-04-2024,100016,Redemption,473916,Karnataka,Bangalore,T30,46-55,Male,27.8,Cheque,Verified
INV002550,19-04-2024,120503,SIP,5290,Tamil Nadu,Coimbatore,B30,26-35,Female,15.3,Cheque,Verified
INV004790,19-04-2024,100016,Lumpsum,394131,Tamil Nadu,Coimbatore,B30,18-25,Male,3.4,Mandate,Verified
INV002845,19-04-2024,102887,Lumpsum,205285,Gujarat,Surat,T30,26-35,Female,17.5,Mandate,Verified
INV002424,19-04-2024,148568,SIP,8412,Telangana,Hyderabad,T30,56+,Female,51.2,Mandate,Verified
INV001415,19-04-2024,101208,SIP,1785,Haryana,Gurugram,T30,56+,Male,33.1,Cheque,Verified
INV003556,19-04-2024,148567,SIP,5176,Karnataka,Mysore,B30,18-25,Male,3.7,Net Banking,Verified
INV000929,19-04-2024,120844,Redemption,331319,West Bengal,Kolkata,T30,36-45,Female,27.7,Mandate,Verified
INV004070,19-04-2024,149323,SIP,3380,Maharashtra,Pune,T30,26-35,Male,13.8,UPI,Pending
INV002156,19-04-2024,119598,SIP,58007,Rajasthan,Jaipur,T30,26-35,Male,18.7,Cheque,Verified
INV003070,19-04-2024,149323,SIP,22295,West Bengal,Kolkata,T30,26-35,Male,23.7,UPI,Verified
INV004755,19-04-2024,119092,SIP,7980,Uttar Pradesh,Agra,B30,18-25,Female,6.5,UPI,Verified
INV000955,19-04-2024,148569,SIP,15457,Gujarat,Surat,T30,26-35,Male,6.7,Cheque,Verified
INV001771,19-04-2024,119552,Lumpsum,523523,Gujarat,Surat,T30,46-55,Male,85.9,UPI,Verified
INV000992,19-04-2024,119092,Redemption,350412,Tamil Nadu,Coimbatore,B30,46-55,Female,83.5,UPI,Verified
INV000859,19-04-2024,102885,SIP,4622,Gujarat,Surat,T30,18-25,Female,7.1,Mandate,Verified
INV004064,19-04-2024,101208,Lumpsum,157120,Uttar Pradesh,Lucknow,T30,26-35,Male,16.1,Mandate,Verified
INV003270,19-04-2024,120841,Lumpsum,172992,Karnataka,Bangalore,T30,56+,Male,43.3,UPI,Verified
INV004519,19-04-2024,119092,SIP,2789,Tamil Nadu,Coimbatore,B30,18-25,Female,6.2,Cheque,Verified
INV004404,19-04-2024,119599,SIP,56238,Telangana,Hyderabad,T30,26-35,Male,22.1,Mandate,Verified
INV001161,19-04-2024,120844,Lumpsum,29841,Uttar Pradesh,Kanpur,B30,26-35,Male,13.4,Cheque,Verified
INV004455,19-04-2024,120504,Redemption,379254,Telangana,Hyderabad,T30,18-25,Female,3.5,UPI,Verified
INV003223,19-04-2024,125498,SIP,55046,Tamil Nadu,Coimbatore,B30,26-35,Male,15.4,Cheque,Verified
INV001794,19-04-2024,102885,Redemption,210852,Haryana,Gurugram,T30,26-35,Male,23.2,Cheque,Verified
INV004874,19-04-2024,101206,Redemption,234369,Tamil Nadu,Coimbatore,B30,46-55,Male,35.2,Net Banking,Verified
INV000822,19-04-2024,119551,SIP,2148,Punjab,Amritsar,B30,26-35,Male,9.2,Net Banking,Verified
INV004840,19-04-2024,120503,Lumpsum,340055,Maharashtra,Pune,T30,18-25,Male,6.5,UPI,Verified
INV003655,19-04-2024,119552,SIP,1050,Madhya Pradesh,Bhopal,B30,36-45,Female,24.9,UPI,Pending
INV003685,19-04-2024,102887,SIP,11332,Gujarat,Ahmedabad,T30,26-35,Male,10.4,Cheque,Verified
INV000543,19-04-2024,101207,SIP,4088,Haryana,Gurugram,T30,36-45,Male,45.4,Cheque,Verified
INV002323,19-04-2024,120507,Redemption,16953,West Bengal,Kolkata,T30,36-45,Female,33.7,Mandate,Verified
INV000633,19-04-2024,120507,SIP,473,Karnataka,Bangalore,T30,46-55,Male,69.2,Mandate,Pending
INV000293,19-04-2024,120506,Lumpsum,349083,Karnataka,Mysore,B30,26-35,Female,19.3,Mandate,Verified
INV004773,19-04-2024,120507,SIP,476,Telangana,Hyderabad,T30,36-45,Male,46,Mandate,Pending
INV002229,19-04-2024,119551,SIP,43757,Rajasthan,Jaipur,T30,36-45,Male,24.6,Cheque,Verified
INV000159,19-04-2024,125498,SIP,25907,West Bengal,Kolkata,T30,36-45,Male,12.1,Cheque,Verified
INV004199,19-04-2024,100016,Lumpsum,31954,Tamil Nadu,Chennai,T30,56+,Male,76.5,Net Banking,Verified
INV004484,19-04-2024,120503,SIP,10025,Punjab,Amritsar,B30,46-55,Male,61.9,Mandate,Verified
INV003767,19-04-2024,118633,SIP,441,Madhya Pradesh,Bhopal,B30,36-45,Female,13.6,Cheque,Verified
INV004082,19-04-2024,100033,SIP,489,Punjab,Amritsar,B30,56+,Male,26,Cheque,Verified
INV001709,19-04-2024,101206,SIP,12659,Delhi,New Delhi,T30,36-45,Male,55.9,Net Banking,Verified
INV001229,19-04-2024,119092,SIP,16322,Madhya Pradesh,Indore,T30,36-45,Male,38.5,Mandate,Verified
INV000855,19-04-2024,101208,SIP,853,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,Verified
INV003653,19-04-2024,118636,SIP,1192,Punjab,Amritsar,B30,18-25,Female,3.8,Mandate,Verified
INV000915,19-04-2024,119092,SIP,590,West Bengal,Kolkata,T30,36-45,Male,55.9,Mandate,Verified
INV003649,19-04-2024,118636,SIP,9888,Haryana,Gurugram,T30,46-55,Female,79.9,UPI,Verified
INV004864,19-04-2024,119093,SIP,931,Punjab,Amritsar,B30,26-35,Female,10.5,Cheque,Verified
INV004721,19-04-2024,120842,SIP,8446,Delhi,New Delhi,T30,26-35,Female,18.9,Net Banking,Verified
INV001602,20-04-2024,149324,SIP,1014,West Bengal,Kolkata,T30,36-45,Male,27,Net Banking,Pending
INV000997,20-04-2024,119095,Redemption,310336,Rajasthan,Udaipur,B30,26-35,Male,17.8,Cheque,Verified
INV002732,20-04-2024,120504,SIP,43803,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,UPI,Verified
INV004926,20-04-2024,101206,SIP,917,Karnataka,Mysore,B30,36-45,Male,45.3,Cheque,Verified
INV001179,20-04-2024,119599,SIP,6209,Madhya Pradesh,Bhopal,B30,26-35,Male,18.7,Net Banking,Pending
INV000052,20-04-2024,118633,SIP,940,Tamil Nadu,Coimbatore,B30,26-35,Male,19.1,UPI,Verified
INV001318,20-04-2024,119598,SIP,29713,Telangana,Hyderabad,T30,36-45,Male,59.3,Net Banking,Verified
INV004062,20-04-2024,120504,Lumpsum,411145,Delhi,Noida,T30,36-45,Female,39.9,Net Banking,Verified
INV004175,20-04-2024,120843,SIP,9639,Tamil Nadu,Coimbatore,B30,36-45,Female,51.8,Cheque,Verified
INV001454,20-04-2024,119599,Lumpsum,404056,Tamil Nadu,Chennai,T30,26-35,Male,9.3,UPI,Verified
INV000893,20-04-2024,100016,SIP,2778,Punjab,Chandigarh,T30,46-55,Male,35.3,Mandate,Verified
INV001740,20-04-2024,119092,SIP,2045,Uttar Pradesh,Kanpur,B30,36-45,Female,53.9,Cheque,Verified
INV001419,20-04-2024,125497,SIP,1642,Delhi,New Delhi,T30,26-35,Male,7.1,UPI,Verified
INV003320,20-04-2024,118635,SIP,1821,Tamil Nadu,Coimbatore,B30,56+,Male,73.7,UPI,Verified
INV001971,20-04-2024,100016,SIP,50467,Gujarat,Ahmedabad,T30,26-35,Male,21,UPI,Verified
INV003586,20-04-2024,120841,SIP,8434,Haryana,Faridabad,B30,46-55,Male,68.9,Mandate,Verified
INV000739,20-04-2024,119599,Redemption,517916,Uttar Pradesh,Agra,B30,46-55,Female,97,UPI,Verified
INV001630,20-04-2024,119598,Lumpsum,50913,Telangana,Hyderabad,T30,36-45,Male,15.4,Cheque,Verified
INV002458,20-04-2024,119094,SIP,530,West Bengal,Kolkata,T30,18-25,Male,7.1,Cheque,Verified
INV000183,20-04-2024,119095,SIP,3379,Tamil Nadu,Coimbatore,B30,26-35,Male,9.8,Cheque,Verified
INV003184,20-04-2024,119092,SIP,2236,Maharashtra,Pune,T30,26-35,Male,8.1,Cheque,Verified
INV003616,20-04-2024,119093,SIP,2756,Rajasthan,Jaipur,T30,36-45,Female,14,UPI,Verified
INV004667,20-04-2024,149324,SIP,1048,Maharashtra,Pune,T30,26-35,Male,16.9,UPI,Verified
INV000217,20-04-2024,120507,Lumpsum,558815,Tamil Nadu,Chennai,T30,56+,Male,50.1,Cheque,Verified
INV000573,20-04-2024,101207,SIP,1182,Madhya Pradesh,Bhopal,B30,56+,Female,38.5,Net Banking,Verified
INV002865,20-04-2024,100025,Lumpsum,88044,Maharashtra,Pune,T30,18-25,Male,3.3,Net Banking,Verified
INV001612,20-04-2024,118635,Lumpsum,117112,Haryana,Gurugram,T30,26-35,Female,12,Mandate,Verified
INV003301,20-04-2024,119093,SIP,465,Rajasthan,Udaipur,B30,26-35,Male,14.2,Net Banking,Verified
INV002108,20-04-2024,118632,SIP,9776,Gujarat,Ahmedabad,T30,46-55,Male,35,Net Banking,Verified
INV003952,20-04-2024,148568,SIP,8606,Tamil Nadu,Chennai,T30,36-45,Male,48.8,Net Banking,Verified
INV001794,20-04-2024,101207,SIP,2349,Haryana,Gurugram,T30,26-35,Male,23.2,Net Banking,Verified
INV002161,20-04-2024,120503,Lumpsum,61152,Maharashtra,Nashik,B30,26-35,Male,11.4,Net Banking,Verified
INV003979,20-04-2024,119093,SIP,2819,Madhya Pradesh,Indore,T30,36-45,Male,44.4,Mandate,Verified
INV000151,20-04-2024,120503,Lumpsum,27128,Delhi,New Delhi,T30,18-25,Male,5.1,Mandate,Verified
INV001858,20-04-2024,101207,SIP,41353,Punjab,Amritsar,B30,36-45,Male,16.6,UPI,Verified
INV001081,20-04-2024,102886,Lumpsum,526143,Gujarat,Ahmedabad,T30,18-25,Male,7.6,Cheque,Verified
INV002909,20-04-2024,118636,SIP,9583,Rajasthan,Udaipur,B30,36-45,Male,44.1,UPI,Verified
INV001535,20-04-2024,120842,Redemption,413513,Rajasthan,Udaipur,B30,56+,Male,74.1,Mandate,Verified
INV001166,20-04-2024,119092,SIP,497,Punjab,Chandigarh,T30,26-35,Male,21.4,Mandate,Verified
INV004555,20-04-2024,119599,Lumpsum,132652,Uttar Pradesh,Lucknow,T30,36-45,Female,24.4,Net Banking,Verified
INV002417,20-04-2024,118635,SIP,25813,Tamil Nadu,Coimbatore,B30,26-35,Male,16.8,Cheque,Verified
INV000262,20-04-2024,101207,SIP,2716,Telangana,Hyderabad,T30,36-45,Male,47.6,Cheque,Verified
INV001029,20-04-2024,119095,Lumpsum,212028,Uttar Pradesh,Kanpur,B30,36-45,Male,44.2,Mandate,Verified
INV003411,20-04-2024,120505,Lumpsum,96640,Tamil Nadu,Chennai,T30,26-35,Male,14.2,UPI,Verified
INV001457,20-04-2024,118634,SIP,15528,Gujarat,Ahmedabad,T30,26-35,Male,17.7,Mandate,Verified
INV002556,20-04-2024,119092,Redemption,370869,Delhi,Noida,T30,26-35,Male,8.1,UPI,Verified
INV002804,20-04-2024,120504,SIP,14269,Madhya Pradesh,Indore,T30,36-45,Male,39.9,UPI,Verified
INV001050,20-04-2024,149323,SIP,3574,Telangana,Hyderabad,T30,36-45,Female,38.9,Net Banking,Verified
INV002220,20-04-2024,120844,SIP,9450,Punjab,Chandigarh,T30,46-55,Male,29.9,Mandate,Verified
INV002363,20-04-2024,120842,SIP,22671,Punjab,Chandigarh,T30,26-35,Male,12.7,Mandate,Verified
INV002315,20-04-2024,102886,SIP,14552,Haryana,Faridabad,B30,18-25,Male,6.4,UPI,Verified
INV003901,20-04-2024,119095,Redemption,441069,Delhi,Gurugram,T30,46-55,Male,45.4,Mandate,Verified
INV002037,20-04-2024,119552,SIP,2951,Delhi,New Delhi,T30,56+,Male,22,UPI,Verified
INV004332,20-04-2024,149322,SIP,2416,Haryana,Faridabad,B30,36-45,Female,52.1,Net Banking,Verified
INV001992,20-04-2024,119120,SIP,517,Telangana,Hyderabad,T30,18-25,Male,3.3,Cheque,Verified
INV000267,20-04-2024,119599,Redemption,398725,Telangana,Hyderabad,T30,26-35,Male,17.7,Cheque,Verified
INV002527,20-04-2024,119552,SIP,1750,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified
INV003954,20-04-2024,119598,SIP,45465,Rajasthan,Udaipur,B30,26-35,Male,7.1,UPI,Verified
INV000587,20-04-2024,118636,Lumpsum,76784,Punjab,Chandigarh,T30,26-35,Male,15.5,UPI,Verified
INV000493,20-04-2024,119094,SIP,2035,Punjab,Chandigarh,T30,18-25,Male,4.2,Cheque,Verified
INV004089,20-04-2024,148567,SIP,889,Haryana,Gurugram,T30,36-45,Female,15.2,UPI,Verified
INV003846,21-04-2024,120503,SIP,4745,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Mandate,Verified
INV002690,21-04-2024,120503,SIP,2584,Karnataka,Mysore,B30,36-45,Male,58,Mandate,Verified
INV004313,21-04-2024,148568,Redemption,375742,Maharashtra,Nashik,B30,36-45,Male,44.3,UPI,Verified
INV004112,21-04-2024,100025,SIP,2483,Madhya Pradesh,Bhopal,B30,46-55,Male,30,Net Banking,Verified
INV003132,21-04-2024,148569,SIP,4137,Maharashtra,Pune,T30,56+,Male,60.7,UPI,Verified
INV000578,21-04-2024,118632,SIP,10946,Maharashtra,Nashik,B30,26-35,Male,10.9,UPI,Verified
INV003608,21-04-2024,118632,Lumpsum,247462,West Bengal,Kolkata,T30,46-55,Male,59.6,Net Banking,Verified
INV002727,21-04-2024,119551,SIP,2661,Madhya Pradesh,Bhopal,B30,26-35,Female,6.3,Mandate,Verified
INV000839,21-04-2024,149322,SIP,1165,Gujarat,Surat,T30,26-35,Male,9.5,UPI,Pending
INV002917,21-04-2024,148569,SIP,4431,Maharashtra,Pune,T30,18-25,Male,6.4,UPI,Verified
INV002262,21-04-2024,120843,SIP,7875,Rajasthan,Udaipur,B30,26-35,Male,8.2,Net Banking,Verified
INV004185,21-04-2024,149324,SIP,2472,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Mandate,Verified
INV000389,21-04-2024,119598,Lumpsum,82090,Delhi,Gurugram,T30,46-55,Male,50.2,Net Banking,Verified
INV001640,21-04-2024,118635,Lumpsum,115995,Rajasthan,Jaipur,T30,36-45,Female,52.6,Cheque,Verified
INV000177,21-04-2024,101207,Lumpsum,537645,Rajasthan,Jaipur,T30,26-35,Male,17.6,UPI,Verified
INV000830,21-04-2024,119598,SIP,8294,Tamil Nadu,Chennai,T30,36-45,Female,43,Mandate,Verified
INV004064,21-04-2024,148568,SIP,403,Uttar Pradesh,Lucknow,T30,26-35,Male,16.1,UPI,Verified
INV002529,21-04-2024,120844,SIP,5511,Maharashtra,Mumbai,T30,18-25,Female,5.3,UPI,Verified
INV003612,21-04-2024,119598,SIP,11676,Gujarat,Surat,T30,56+,Male,71.8,Cheque,Verified
INV002980,21-04-2024,120504,SIP,16628,Maharashtra,Pune,T30,26-35,Male,22.4,UPI,Verified
INV002865,21-04-2024,148568,SIP,10018,Maharashtra,Pune,T30,18-25,Male,3.3,Cheque,Verified
INV004980,21-04-2024,120842,Lumpsum,146578,Punjab,Amritsar,B30,36-45,Female,36.6,Cheque,Verified
INV001955,21-04-2024,149323,SIP,22771,Madhya Pradesh,Bhopal,B30,26-35,Female,16.4,Net Banking,Verified
INV000211,21-04-2024,119093,Lumpsum,226935,Punjab,Chandigarh,T30,26-35,Male,17,Mandate,Verified
INV003733,21-04-2024,120843,Redemption,278972,Telangana,Hyderabad,T30,26-35,Male,12.6,Cheque,Verified
INV001619,21-04-2024,118633,SIP,2980,Uttar Pradesh,Lucknow,T30,36-45,Male,20.7,UPI,Verified
INV004357,21-04-2024,149322,Redemption,200156,Delhi,Gurugram,T30,46-55,Female,55.6,UPI,Verified
INV001663,21-04-2024,125498,Redemption,63753,Gujarat,Surat,T30,36-45,Female,29.2,Mandate,Verified
INV003810,21-04-2024,118635,Redemption,132125,Maharashtra,Nashik,B30,26-35,Male,24.7,Net Banking,Verified
INV002155,21-04-2024,102886,SIP,2825,Telangana,Hyderabad,T30,56+,Male,26.2,Net Banking,Verified
INV002992,21-04-2024,149322,Redemption,159478,Tamil Nadu,Chennai,T30,26-35,Male,14.6,Cheque,Verified
INV004959,21-04-2024,119552,SIP,7529,Delhi,New Delhi,T30,18-25,Female,5.8,Mandate,Verified
INV004271,21-04-2024,120844,SIP,829,Maharashtra,Mumbai,T30,18-25,Male,3.2,Mandate,Pending
INV002975,21-04-2024,148569,Lumpsum,174411,Rajasthan,Udaipur,B30,26-35,Male,15.1,Net Banking,Verified
INV002005,21-04-2024,148567,Lumpsum,458201,Maharashtra,Pune,T30,18-25,Male,7.1,Mandate,Verified
INV003189,21-04-2024,119095,SIP,454,Tamil Nadu,Chennai,T30,36-45,Female,44.6,Net Banking,Verified
INV000048,21-04-2024,118634,SIP,2136,Rajasthan,Jaipur,T30,36-45,Female,15,Net Banking,Verified
INV003095,21-04-2024,102885,SIP,20986,Madhya Pradesh,Bhopal,B30,18-25,Male,5.1,Mandate,Verified
INV004121,21-04-2024,120504,SIP,25556,West Bengal,Kolkata,T30,26-35,Female,22.3,UPI,Verified
INV003533,21-04-2024,119551,Lumpsum,492877,Telangana,Hyderabad,T30,56+,Female,11.4,Cheque,Verified
INV001181,21-04-2024,100016,SIP,550,West Bengal,Kolkata,T30,26-35,Male,21,UPI,Verified
INV003899,21-04-2024,102885,SIP,5922,Haryana,Gurugram,T30,36-45,Female,21.3,Cheque,Verified
INV002110,21-04-2024,101208,SIP,2696,Haryana,Faridabad,B30,26-35,Female,20.8,Cheque,Verified
INV002712,21-04-2024,100025,Redemption,286211,Karnataka,Bangalore,T30,46-55,Male,24.8,Mandate,Pending
INV002196,21-04-2024,120841,SIP,12392,Delhi,Gurugram,T30,26-35,Female,23.6,Mandate,Verified
INV004139,21-04-2024,102885,Redemption,58604,West Bengal,Kolkata,T30,56+,Female,61.1,Mandate,Verified
INV001732,21-04-2024,120506,SIP,5351,Gujarat,Surat,T30,18-25,Female,5.7,Mandate,Verified
INV004291,21-04-2024,100033,SIP,17353,Telangana,Hyderabad,T30,56+,Female,30.4,Net Banking,Verified
INV000569,21-04-2024,118636,Lumpsum,414738,Madhya Pradesh,Indore,T30,26-35,Male,8,Cheque,Verified
INV002509,21-04-2024,118634,SIP,12310,Maharashtra,Mumbai,T30,36-45,Female,19.9,UPI,Verified
INV001264,21-04-2024,118635,SIP,8934,Madhya Pradesh,Indore,T30,26-35,Female,12,Net Banking,Verified
INV004812,21-04-2024,120506,Redemption,386148,Punjab,Amritsar,B30,18-25,Male,4.4,UPI,Verified
INV001237,21-04-2024,120507,Lumpsum,193299,West Bengal,Kolkata,T30,26-35,Male,19.1,Net Banking,Pending
INV000789,21-04-2024,120844,SIP,15501,Gujarat,Surat,T30,56+,Male,47.7,Mandate,Verified
INV003552,21-04-2024,119094,SIP,26515,Gujarat,Surat,T30,26-35,Male,17,Net Banking,Verified
INV002364,21-04-2024,118636,Lumpsum,210182,Rajasthan,Jaipur,T30,46-55,Male,51.3,Mandate,Verified
INV004026,22-04-2024,119551,SIP,4916,Haryana,Faridabad,B30,26-35,Female,8.3,Net Banking,Verified
INV003271,22-04-2024,120507,SIP,521,West Bengal,Kolkata,T30,18-25,Male,4.8,Net Banking,Verified
INV004753,22-04-2024,149324,Lumpsum,93651,Karnataka,Mysore,B30,36-45,Female,18.4,UPI,Verified
INV000497,22-04-2024,101207,SIP,4161,Madhya Pradesh,Bhopal,B30,36-45,Male,45.7,UPI,Verified
INV004643,22-04-2024,118636,SIP,6930,Delhi,Noida,T30,26-35,Female,12.4,Mandate,Verified
INV003943,22-04-2024,120843,SIP,407,Telangana,Hyderabad,T30,46-55,Male,46.2,Mandate,Verified
INV002114,22-04-2024,120503,Lumpsum,243723,Rajasthan,Udaipur,B30,18-25,Female,5.5,UPI,Pending
INV004211,22-04-2024,119599,SIP,16712,Tamil Nadu,Chennai,T30,56+,Male,40.3,Cheque,Verified
INV000459,22-04-2024,148569,SIP,41598,West Bengal,Kolkata,T30,26-35,Female,21.5,Net Banking,Verified
INV000172,22-04-2024,119551,Lumpsum,193689,Delhi,Noida,T30,36-45,Male,53.2,UPI,Verified
INV002206,22-04-2024,120504,SIP,2060,Tamil Nadu,Chennai,T30,18-25,Male,7.7,UPI,Verified
INV000475,22-04-2024,119094,SIP,17572,West Bengal,Kolkata,T30,56+,Female,49.7,Net Banking,Verified
INV003326,22-04-2024,119120,Redemption,56414,Karnataka,Bangalore,T30,36-45,Male,40.9,Net Banking,Verified
INV004513,22-04-2024,120506,Lumpsum,378133,Karnataka,Mysore,B30,36-45,Female,16.9,Net Banking,Verified
INV004850,22-04-2024,119095,Redemption,94656,Madhya Pradesh,Bhopal,B30,56+,Male,34.8,Cheque,Verified
INV003518,22-04-2024,101207,SIP,1145,Madhya Pradesh,Bhopal,B30,26-35,Male,6.7,Cheque,Verified
INV004475,22-04-2024,119093,Lumpsum,348699,Punjab,Amritsar,B30,26-35,Male,18.2,Net Banking,Verified
INV003353,22-04-2024,102887,SIP,989,Rajasthan,Udaipur,B30,26-35,Female,13.3,Cheque,Verified
INV001759,22-04-2024,102887,SIP,407,Haryana,Faridabad,B30,36-45,Female,25.6,UPI,Verified
INV003709,22-04-2024,100016,SIP,24123,Uttar Pradesh,Agra,B30,46-55,Female,21,Cheque,Verified
INV004326,22-04-2024,120843,SIP,2855,Delhi,Gurugram,T30,26-35,Male,7.5,UPI,Pending
INV001938,22-04-2024,118633,SIP,1006,Karnataka,Mysore,B30,26-35,Male,17.4,Cheque,Verified
INV003108,22-04-2024,100025,SIP,2702,Gujarat,Ahmedabad,T30,26-35,Female,15.5,Net Banking,Verified
INV002170,22-04-2024,120843,Lumpsum,408951,Delhi,New Delhi,T30,26-35,Female,14.7,Mandate,Verified
INV003448,22-04-2024,100016,SIP,4762,Rajasthan,Udaipur,B30,26-35,Male,16.4,UPI,Verified
INV003780,22-04-2024,125497,Lumpsum,262268,Haryana,Faridabad,B30,26-35,Male,10.1,Cheque,Verified
INV003735,22-04-2024,149323,SIP,1194,Gujarat,Ahmedabad,T30,36-45,Female,13.9,Cheque,Verified
INV003946,22-04-2024,148567,SIP,9078,Karnataka,Mysore,B30,26-35,Female,9.2,Mandate,Verified
INV003553,22-04-2024,102887,Lumpsum,212549,Punjab,Amritsar,B30,36-45,Male,33,Mandate,Verified
INV003139,22-04-2024,119095,SIP,7279,Karnataka,Mysore,B30,36-45,Male,39.4,UPI,Verified
INV004353,22-04-2024,120504,SIP,513,Uttar Pradesh,Agra,B30,56+,Male,31.2,Cheque,Verified
INV004727,22-04-2024,119599,SIP,11367,Madhya Pradesh,Indore,T30,36-45,Male,58.8,Mandate,Verified
INV003074,22-04-2024,120843,SIP,2012,Haryana,Faridabad,B30,26-35,Male,8.3,Cheque,Verified
INV003597,22-04-2024,120503,Lumpsum,319082,Punjab,Chandigarh,T30,18-25,Male,5.6,Mandate,Pending
INV003652,22-04-2024,125498,SIP,16924,Punjab,Chandigarh,T30,26-35,Female,16.9,Cheque,Verified
INV001777,22-04-2024,120507,SIP,13157,West Bengal,Kolkata,T30,18-25,Female,7.6,Net Banking,Verified
INV001911,22-04-2024,119598,SIP,52789,Gujarat,Surat,T30,46-55,Male,91.9,Mandate,Verified
INV002873,22-04-2024,101207,Lumpsum,336526,Haryana,Gurugram,T30,18-25,Male,5.9,Cheque,Verified
INV003273,22-04-2024,102885,SIP,5468,Haryana,Faridabad,B30,36-45,Male,18.3,Mandate,Verified
INV004412,22-04-2024,118632,SIP,1911,Punjab,Amritsar,B30,26-35,Female,21.6,Net Banking,Pending
INV003841,22-04-2024,149322,Lumpsum,427426,Karnataka,Mysore,B30,26-35,Male,15.7,Net Banking,Verified
INV000806,22-04-2024,119551,Lumpsum,33250,Maharashtra,Pune,T30,46-55,Male,90.4,Net Banking,Verified
INV004264,22-04-2024,120843,SIP,2560,Gujarat,Ahmedabad,T30,36-45,Female,45.2,UPI,Verified
INV002187,22-04-2024,148567,Redemption,212727,Tamil Nadu,Chennai,T30,36-45,Male,15,Mandate,Verified
INV004927,22-04-2024,119120,SIP,51238,Maharashtra,Nashik,B30,26-35,Male,19.5,Cheque,Pending
INV003458,22-04-2024,119552,SIP,464,Gujarat,Surat,T30,36-45,Male,21.3,UPI,Verified
INV003352,22-04-2024,119551,SIP,3246,Maharashtra,Mumbai,T30,36-45,Male,59.3,Cheque,Verified
INV004874,22-04-2024,125497,Lumpsum,377023,Tamil Nadu,Coimbatore,B30,46-55,Male,35.2,Mandate,Verified
INV004423,22-04-2024,100033,SIP,2560,Haryana,Faridabad,B30,18-25,Female,7,Mandate,Verified
INV001842,22-04-2024,118632,Lumpsum,176274,Gujarat,Surat,T30,26-35,Male,14.4,UPI,Verified
INV004270,22-04-2024,100016,Lumpsum,337802,Rajasthan,Udaipur,B30,18-25,Male,5.7,Cheque,Verified
INV000340,22-04-2024,118634,Lumpsum,331117,Delhi,Gurugram,T30,26-35,Female,21.4,UPI,Verified
INV003221,22-04-2024,119598,SIP,58891,Karnataka,Mysore,B30,26-35,Male,15.8,Cheque,Pending
INV002966,22-04-2024,118636,SIP,2026,Gujarat,Ahmedabad,T30,26-35,Female,18.4,UPI,Verified
INV000553,22-04-2024,118636,SIP,2943,Rajasthan,Jaipur,T30,36-45,Male,50.4,UPI,Verified
INV003660,22-04-2024,149322,SIP,26481,Delhi,Noida,T30,26-35,Male,6.8,UPI,Verified
INV003504,22-04-2024,119551,SIP,5664,Telangana,Hyderabad,T30,26-35,Female,13,Mandate,Verified
INV004486,22-04-2024,120505,Redemption,220841,Uttar Pradesh,Agra,B30,26-35,Male,14.4,Mandate,Verified
INV004799,22-04-2024,125497,SIP,7392,Madhya Pradesh,Indore,T30,26-35,Male,9.5,UPI,Verified
INV001213,22-04-2024,120505,SIP,27858,Punjab,Amritsar,B30,36-45,Male,57.7,Cheque,Verified
INV003748,22-04-2024,148569,SIP,2760,Madhya Pradesh,Indore,T30,46-55,Male,66.4,Net Banking,Verified
INV001850,23-04-2024,119094,Redemption,338434,Uttar Pradesh,Kanpur,B30,26-35,Male,17.1,Net Banking,Verified
INV001077,23-04-2024,125497,Lumpsum,188684,Uttar Pradesh,Lucknow,T30,26-35,Male,6.4,Net Banking,Verified
